1 100 -5 5 21
0.0 0.0
0.19047619047619047 0.3487067742895555
0.38095238095238093 0.645546784526102
0.5714285714285714 0.9039702474861144
0.7619047619047619 1.132790949841603
0.9523809523809523 1.3380992579617697
1.1428571428571428 1.5242801040937934
1.3333333333333333 1.694595720774407
1.5238095238095237 1.8515389516573977
1.7142857142857142 1.9970576602222545
1.9047619047619047 2.1327028528997762
2.095238095238095 2.259729664344428
2.2857142857142856 2.379168133747673
2.4761904761904763 2.4918740068499363
2.666666666666667 2.5985659682605218
2.8571428571428577 2.699853433898032
3.0476190476190483 2.7962576375337873
3.238095238095239 2.888227864017434
3.4285714285714297 2.9761541108596665
3.6190476190476204 3.06037708155992
3.809523809523811 3.1411961582356738
